entry,gid,monumentna,descriptio,location,district,state,asicircle,photo,mon_num,pb_name,lat,long
3951,14414,JAIN TEMPLE OF SUSANI GODDESS,JAIN TEMPLE OF SUSANI GODDESS,MORKHANA,BIKANER,Rajasthan,JODHPUR Circle,JDHRJ026.JPG,JDHRJ026,,27.750924999999995,73.5405888888888
3952,14415,GHATESHWAR TEMPLE,GHATESHWAR TEMPLE,BADOLI,CHITTAURGARH,Rajasthan,JODHPUR Circle,JDHRJ027.JPG,JDHRJ027,JDH_027-35,24.958601241215604,75.59326454476401
3953,14416,KUND,KUND,BADOLI,CHITTAURGARH,Rajasthan,JODHPUR Circle,JDHRJ028.JPG,JDHRJ028,JDH_027-35,24.958997408563476,75.59352262157333
3954,14417,SHRINGAR CHAWRI,SHRINGAR CHAWRI,BADOLI,CHITTAURGARH,Rajasthan,JODHPUR Circle,JDHRJ029.JPG,JDHRJ029,JDH_027-35,24.95861257510566,75.59339118945043
3955,14418,TEMPLE OF ASHTAMATA,TEMPLE OF ASHTAMATA,BADOLI,CHITTAURGARH,Rajasthan,JODHPUR Circle,JDHRJ030.JPG,JDHRJ030,JDH_027-35,24.958474059754593,75.59317454198258
3956,14419,TEMPLE OF GANESH,TEMPLE OF GANESH,BADOLI,CHITTAURGARH,Rajasthan,JODHPUR Circle,JDHRJ031.JPG,JDHRJ031,JDH_027-35,24.95875826828143,75.59330612676864
3957,14420,TEMPLE OF SESHASHAYAN,TEMPLE OF SESHASHAYAN,BADOLI,CHITTAURGARH,Rajasthan,JODHPUR Circle,JDHRJ032.JPG,JDHRJ032,JDH_027-35,24.95840094271422,75.59321506147616
3958,14421,TEMPLE OF SHIVA AND KUND,TEMPLE OF SHIVA AND KUND,BADOLI,CHITTAURGARH,Rajasthan,JODHPUR Circle,JDHRJ033.JPG,JDHRJ033,JDH_027-35,24.958134268009516,75.59240034627072
3959,14422,TEMPLE OF TRIMURTI,TEMPLE OF TRIMURTI,BADOLI,CHITTAURGARH,Rajasthan,JODHPUR Circle,JDHRJ034.JPG,JDHRJ034,JDH_027-35,24.958359148664442,75.59330346977784
3960,14423,TEMPLE OF VAMANAVATAR,TEMPLE OF VAMANAVATAR,BADOLI,CHITTAURGARH,Rajasthan,JODHPUR Circle,JDHRJ035.JPG,JDHRJ035,JDH_027-35,24.958471727702644,75.59323147160721
3961,14424,FORT OF CHITOR AS A WHOLE,FORT OF CHITOR AS A WHOLE,CHITTAURGARH,CHITTAURGARH,Rajasthan,JODHPUR Circle,JDHRJ036.JPG,JDHRJ036,JDH_036,24.887222222222178,74.6469444444444
3962,14425,MENAL (MAHANAL) TEMPLE AND MATH,MENAL (MAHANAL) TEMPLE AND MATH,MENAL,CHITTAURGARH,Rajasthan,JODHPUR Circle,JDHRJ037.JPG,JDHRJ037,JDH_037,25.09307777777768,75.1722333333333
3963,14426,ANCIENT RUINS,ANCIENT RUINS,NAGARI,CHITTAURGARH,Rajasthan,JODHPUR Circle,JDHRJ038.JPG,JDHRJ038,JDH_038,24.971005555555507,74.6805333333333
3964,14427,HATHIWADA ENCLOSURE WITH INSCRIPTION TOGETHER WITH ADJACENT LAND IN SURVEY PLOT NO. 301.,HATHIWADA ENCLOSURE WITH INSCRIPTION TOGETHER WITH ADJACENT LAND IN SURVEY PLOT NO. 301.,NAGARI,CHITTAURGARH,Rajasthan,JODHPUR Circle,JDHRJ039.JPG,JDHRJ039,JDH_039,24.975817493199102,74.68879144150912
3965,14428,ARCHAEOLOGICAL SITES AND REMAINS AT JEORA COMPRISED IN SURVEY PLOT NO.416,ARCHAEOLOGICAL SITES AND REMAINS AT JEORA COMPRISED IN SURVEY PLOT NO.416,JEORA/NILODH,CHITTAURGARH,Rajasthan,JODHPUR Circle,JDHRJ040.JPG,JDHRJ040,,24.738147222222196,74.1200194444444
3966,14429,JAIN TEMPLE INSCRIPTION,JAIN TEMPLE INSCRIPTION,BARODA,DUNGARPUR,Rajasthan,JODHPUR Circle,JDHRJ041.JPG,JDHRJ041,,23.903502777777703,74.0560333333333
3967,14430,SOMNATH TEMPLE,SOMNATH TEMPLE,DEV SOMNATH,DUNGARPUR,Rajasthan,JODHPUR Circle,JDHRJ042.JPG,JDHRJ042,JDH_042,23.9406083333333,73.861475
3968,14431,ANCIENT MOUNDS,ANCIENT MOUNDS,BAROR,GANGANAGAR,Rajasthan,JODHPUR Circle,JDHRJ043.JPG,JDHRJ043,JDH_043,29.168611111111105,73.3136111111111
3969,14432,ANCIENT MOUNDS,ANCIENT MOUNDS,BHANNAR THERI,GANGANAGAR,Rajasthan,JODHPUR Circle,JDHRJ044.JPG,JDHRJ044,JDH_044,29.360319343244242,73.92295568989383
3970,14433,ANCIENT MOUNDS (2),ANCIENT MOUNDS (2),BINJOR,GANGANAGAR,Rajasthan,JODHPUR Circle,JDHRJ045.JPG,JDHRJ045,,29.22360833333329,73.1274805555555
3971,14434,ANCIENT MOUNDS,ANCIENT MOUNDS,CHAK 86,GANGANAGAR,Rajasthan,JODHPUR Circle,JDHRJ046.JPG,JDHRJ046,,29.238463888888802,73.2331916666666
3972,14435,ANCIENT MOUNDS,ANCIENT MOUNDS,RANG MAHAL,GANGANAGAR,Rajasthan,JODHPUR Circle,JDHRJ048.JPG,JDHRJ048,JDH_048,29.3438888888888,73.9561111111111
3973,14436,ANCIENT MOUNDS,ANCIENT MOUNDS,TARKHANEWALA-DERA,GANGANAGAR,Rajasthan,JODHPUR Circle,JDHRJ049.JPG,JDHRJ049,,29.23777777777771,73.2230555555555
3974,14437,ANCIENT MOUNDS,ANCIENT MOUNDS,BADOPAL,HANUMANGARH,Rajasthan,JODHPUR Circle,JDHRJ050.JPG,JDHRJ050,,29.3736194444444,74.0683194444444
3975,14438,ANCIENT MOUNDS,ANCIENT MOUNDS,BHADRAKALI,HANUMANGARH,Rajasthan,JODHPUR Circle,JDHRJ051.JPG,JDHRJ051,,29.600305555555508,74.3841333333333
3976,14439,ANCIENT MOUNDS IN THE NEIGHBOURHOOD OF SURATGARH,ANCIENT MOUNDS IN THE NEIGHBOURHOOD OF SURATGARH,DHOKAL,HANUMANGARH,Rajasthan,JODHPUR Circle,JDHRJ052.JPG,JDHRJ052,,29.5718555555555,74.2559027777777
3977,14442,ANCIENT MOUNDS,ANCIENT MOUNDS,MANAK,HANUMANGARH,Rajasthan,JODHPUR Circle,JDHRJ055.JPG,JDHRJ055,,29.3641583333333,74.0291416666666
3978,14443,ANCIENT MOUNDS,ANCIENT MOUNDS,MUNDA,HANUMANGARH,Rajasthan,JODHPUR Circle,JDHRJ056.JPG,JDHRJ056,,29.466388888888787,74.4013888888888
3979,14444,ANCIENT MOUNDS,ANCIENT MOUNDS,PEER SULTAN,HANUMANGARH,Rajasthan,JODHPUR Circle,JDHRJ057.JPG,JDHRJ057,JDH_057,29.57263888888881,74.4858361111111
3980,14445,ANCIENT MOUNDS,ANCIENT MOUNDS,PILIBANGA,HANUMANGARH,Rajasthan,JODHPUR Circle,JDHRJ058.JPG,JDHRJ058,JDH_058,29.4977777777777,74.085
3981,14446,FORT INCLUDING ANCIENT TEMPLES,FORT INCLUDING ANCIENT TEMPLES,JAISALMER,JAISALMER,Rajasthan,JODHPUR Circle,JDHRJ059.JPG,JDHRJ059,JDH_059,26.912499999999895,70.9125
3982,14447,ANCIENT SITE,ANCIENT SITE,LODRUVA PATAN,JAISALMER,Rajasthan,JODHPUR Circle,JDHRJ060.JPG,JDHRJ060,,26.985833333333304,70.8049999999999
3983,14448,FORT,FORT,MANDORE,JODHPUR,Rajasthan,JODHPUR Circle,JDHRJ061.JPG,JDHRJ061,JDH_061,26.35388888888881,73.0319444444444
3984,14449,"ARCHAEOLOGICAL SITE AND REMAINS COMPRISED IN SURVEY PLOT NOS.938,941,1065,1066,1067,1068,1069,1070,1071,1072,1073 AND 1074","ARCHAEOLOGICAL SITE AND REMAINS COMPRISED IN SURVEY PLOT NOS.938,941,1065,1066,1067,1068,1069,1070,1071,1072,1073 AND 1074",GILUND,RAJSAMAND,Rajasthan,JODHPUR Circle,JDHRJ062.JPG,JDHRJ062,JDH_062,25.03269999999999,74.2636861111111
3985,14450,FORT OF KUMBHALGARH AS A WHOLE,FORT OF KUMBHALGARH AS A WHOLE,KUMBHALGARH,RAJSAMAND,Rajasthan,JODHPUR Circle,JDHRJ063.JPG,JDHRJ063,JDH_063,25.149166666666602,73.5811111111111
3986,14451,"GHAT WITH INSCRIPTIONS, PAVILIONS AND TORANAS,TOGETHER WITH ADJACENT AREA COMPRISED IN SURVEY PLOT NO.344","GHAT WITH INSCRIPTIONS, PAVILIONS AND TORANAS,TOGETHER WITH ADJACENT AREA COMPRISED IN SURVEY PLOT NO.344",RAJSAMAND,RAJSAMAND,Rajasthan,JODHPUR Circle,JDHRJ064.JPG,JDHRJ064,JDH_064,25.068611111111096,73.8761111111111
3987,14452,CHETAK SAMADHI,CHETAK SAMADHI,BALICHA,RAJSAMAND,Rajasthan,JODHPUR Circle,JDHRJ065.JPG,JDHRJ065,JDH_065,24.886861111111102,73.6925
3988,14453,BADSHAHI BAGH,BADSHAHI BAGH,KHAMNOR,RAJSAMAND,Rajasthan,JODHPUR Circle,JDHRJ066.JPG,JDHRJ066,JDH_066,24.900138888888804,73.7168611111111
3989,14454,HALDI GHATI,HALDI GHATI,KHAMNOR,RAJSAMAND,Rajasthan,JODHPUR Circle,JDHRJ067.JPG,JDHRJ067,JDH_067,24.894972222222208,73.7021388888889
3990,14455,RAKTA TALAI,RAKTA TALAI,KHAMNOR,RAJSAMAND,Rajasthan,JODHPUR Circle,JDHRJ068.JPG,JDHRJ068,JDH_068,24.92038888888878,73.7195
3991,14456,ANCIENT RUINS,ANCIENT RUINS,KALYANPUR,UDAIPUR,Rajasthan,JODHPUR Circle,JDHRJ069.JPG,JDHRJ069,,24.006841666666617,73.7549472222222
3992,14457,SAS BAHU TEMPLE,SAS BAHU TEMPLE,NAGADA,UDAIPUR,Rajasthan,JODHPUR Circle,JDHRJ070.JPG,JDHRJ070,,24.735,73.7161111111111
3993,14458,PRATAP SMARAK,PRATAP SMARAK,CHAVAND,UDAIPUR,Rajasthan,JODHPUR Circle,JDHRJ071.JPG,JDHRJ071,JDH_071,24.177055555555498,73.8112777777777
3994,14459,HAWA MAHAL KNOWN AS ROOTHI RANI KA MAHAL,HAWA MAHAL KNOWN AS ROOTHI RANI KA MAHAL,VEERPURA,UDAIPUR,Rajasthan,JODHPUR Circle,JDHRJ072.JPG,JDHRJ072,JDH_072,24.242778862408684,73.96229193782438
3995,14460,MAHAL KNOWN AS HAWA MAHAL,MAHAL KNOWN AS HAWA MAHAL,VEERPURA,UDAIPUR,Rajasthan,JODHPUR Circle,JDHRJ073.JPG,JDHRJ073,JDH_073,24.238333333333287,73.95388888888888
3996,14461,ANCIENT MOUNDS (2),ANCIENT MOUNDS (2),MATHULA,GANGANAGAR,Rajasthan,JODHPUR Circle,JDHRJ047.JPG,JDHRJ047,JDH_047,29.24098174612336,73.5417011192092
3997,14484,"Remains  of a Fort,","Remains  of a Fort,",Dimapur,Kohima,Nagaland,Guwahati Circle,GUWNL068.JPG,GUWNL068,KOH_01,25.903611111111104,93.7402777777778
3998,14529,"Memorial of Mr. G.H. Damant, Major cook and Subedar Nurbir Sahi,,","Memorial of Mr. G.H. Damant, Major cook and Subedar Nurbir Sahi,,",Khonoma,Kohima,Nagaland,Guwahati Circle,GUWNL069.JPG,GUWNL069,KOH_02,25.65408743466658,94.02208643413019
3999,14531,"Lt. H.Forbe’s Grave,","Lt. H.Forbe’s Grave,",Sechuma,Kohima,Nagaland,Guwahati Circle,GUWNL070.JPG,GUWNL070,KOH_03,25.693703079648913,94.03480110519314
4000,14534,Cachari ruins /The singha darwaza,Cachari ruins /The singha darwaza,Khaspur,Cachar,Assam,Guwahati Circle,GUWNE001c.JPG,GUWNE001c,Cac_1,24.93961471368415,92.93144048458907
4001,14607,"The Carvings,inscriptions and pillar on the Urbasi Island","The Carvings,inscriptions and pillar on the Urbasi Island",Guwahati,Kamrup  (M),Assam,Guwahati Circle,GUWTR019.JPG,GUWNE019,Kam_1,26.19391307263372,91.74486400056976
4002,14535,Cachari ruins   /The Snan mandir,Cachari ruins   /The Snan mandir,Khaspur,Cachar,Assam,Guwahati Circle,GUWNE001d.JPG,GUWNE001d,Cac_1,24.936923029295357,92.92966511515806
4003,14536,Cachari ruins   /The temple of Ranachandi,Cachari ruins   /The temple of Ranachandi,Khaspur,Cachar,Assam,Guwahati Circle,GUWNE001e.JPG,GUWNE001e,Cac_1,24.935399360734493,92.93165600768144
4004,14537,Cachari ruins   / Two Small temple,Cachari ruins   / Two Small temple,Khaspur,Cachar,Assam,Guwahati Circle,GUWNE001f.JPG,GUWNE001f,Cac_1,24.935720357524886,92.93128647488703
4005,14538,Cachari ruins   / Baradwari,Cachari ruins   / Baradwari,Khaspur,Cachar,Assam,Guwahati Circle,GUWNE001g.JPG,GUWNE001g,Cac_1,24.93344559280331,92.93075347562171
4006,14539,Grave of Lieutenant Lewis Van Sandan,Grave of Lieutenant Lewis Van Sandan,Biswanathghat,Biswanath,Assam,Guwahati Circle,GUWNE003.JPG,GUWNE003,Son_2,26.660513796014953,93.17210113195162
4007,14540,Grave of Lieutenant Thomas Kennedy.,Grave of Lieutenant Thomas Kennedy.,Biswanathghat,Biswanath,Assam,Guwahati Circle,GUWNE004.JPG,GUWNE004,Son_3,26.660586956747558,93.1720016355239
4008,14541,"The rock known as "" Biswanath Sivalinga""","The rock known as "" Biswanath Sivalinga""",Biswanathghat,Biswanath,Assam,Guwahati Circle,GUWNE005.JPG,GUWNE005,Son_4,26.661576866308366,93.1753241772674
4009,14542,"The rock known as ""Sukreswar"" the island ""Umatumani""","The rock known as ""Sukreswar"" the island ""Umatumani""",Biswanathghat,Biswanath,Assam,Guwahati Circle,GUWNE006.JPG,GUWNE006,Son_5,26.66166666666672,93.1766666666667
4010,14543,Masonary remains on the Bamuni Hills.,Masonary remains on the Bamuni Hills.,Tezpur,Sonitpur,Assam,Guwahati Circle,GUWNE009.JPG,GUWNE009,Son_8,26.616856776312225,92.81601316198164
4011,14544,"Rock-cut Figures in the Nilachal hill, B. Figures of Ganesha","Rock-cut Figures in the Nilachal hill, B. Figures of Ganesha","Nilachal hill,Guwahati",Kamrup  (M),Assam,Guwahati Circle,GUWNE022b.JPG,GUWNE022b,Kam_5,26.164767907873518,91.69975148959257
4012,14545,"Rock-cut Figures in the Nilachal hill,  C. Figure of Narakasura","Rock-cut Figures in the Nilachal hill,  C. Figure of Narakasura","Nilachal hill,Guwahati",Kamrup  (M),Assam,Guwahati Circle,GUWNE022c.JPG,GUWNE022c,Kam_5,26.16477994844626,91.69975339316139
4013,14546,"Rock-cut Figures in the Nilachal hill,  E. Miniature sikahara shrines","Rock-cut Figures in the Nilachal hill,  E. Miniature sikahara shrines","Nilachal hill,Guwahati",Kamrup  (M),Assam,Guwahati Circle,GUWNE022e.JPG,GUWNE022e,Kam_5,26.164760769490492,91.69975148959257
4014,14547,"Rock-cut Figures in the Nilachal hill,  G. Stone Gateway","Rock-cut Figures in the Nilachal hill,  G. Stone Gateway","Nilachal hill,Guwahati",Kamrup  (M),Assam,Guwahati Circle,GUWNE022g.JPG,GUWNE022g,Kam_5,26.16502631733878,91.70034130938664
4015,14548,Shri Shri Kameswar temple,Shri Shri Kameswar temple,Hazoo,Kamrup  ( R ),Assam,Guwahati Circle,GUWNE027.JPG,GUWNE027,Kam_17,26.23516354379258,91.53459800585343
4016,14549,Devidol,Devidol,Sivasagar,Sivasagar,Assam,Guwahati Circle,GUWNE043.JPG,GUWNE043,Siv_15,26.988888888888894,94.6322222222222
4017,14550,Sivadol,Sivadol,Sivasagar,Sivasagar,Assam,Guwahati Circle,GUWNE044.JPG,GUWNE044,Siv_15,26.988611111111098,94.6330555555556
4018,14582,Garhgaon Raja’s Palace,Garhgaon Raja’s Palace,Garhgoan,Sivasagar,Assam,Guwahati Circle,GUWNE028.JPG,GUWNE028,Siv_1,26.9363441467285,94.7451095581055
4019,14583,"Bordol Temple,","Bordol Temple,",Biswanathghat,Sonitpur,Assam,Guwahati Circle,GUWNE002.JPG,GUWNE002,Son_1,26.6598091125488,93.1720275878906
4020,14584,"Ruins, Singri Hill","Ruins, Singri Hill",Biswanathghat,Sonitpur,Assam,Guwahati Circle,GUWNE008.JPG,GUWNE008,Son_7,26.62495040893551,92.4865951538086
4021,14551,Ranganath dol,Ranganath dol,Meteka,Sivasagar,Assam,Guwahati Circle,GUWNE045.JPG,GUWNE045,Siv_16,26.959836502725132,94.62238966800257
4022,14552,Rock- cut temple,Rock- cut temple,Maibong,Dima Hasao,Assam,Guwahati Circle,GUWNE048.JPG,GUWNE048,DIM_01,25.318529400920184,93.12990862869738
4023,14563,Vishnudol,Vishnudol,Sivasagar,Sivasagar,Assam,Guwahati Circle,GUWNE042.JPG,GUWNE042,Siv_15,26.9888019561768,94.632942199707
4024,14564,Ranghar ruins,Ranghar ruins,Joysagar,Sivasagar,Assam,Guwahati Circle,GUWNE038.JPG,GUWNE038,Siv_11,26.967020034789982,94.6194229125977
4025,14565,The Karenghar of the Ahom Kings,The Karenghar of the Ahom Kings,Joysagar,Sivasagar,Assam,Guwahati Circle,GUWNE037.JPG,GUWNE037,Siv_10,26.965703964233406,94.6240615844727
4026,14566,Golaghar or magazine House,Golaghar or magazine House,Joysagar,Sivasagar,Assam,Guwahati Circle,GUWNE035.JPG,GUWNE035,Siv_8,26.96433448791501,94.6221466064453
4027,14567,Devidol,Devidol,Joysagar,Sivasagar,Assam,Guwahati Circle,GUWNE033.JPG,GUWNE033,Siv_6,26.95454406738279,94.6185760498047
4028,14568,Sivadol,Sivadol,Joysagar,Sivasagar,Assam,Guwahati Circle,GUWNE036.JPG,GUWNE036,Siv_9,26.955558776855497,94.6212921142578
4029,14569,Vishnudol,Vishnudol,Joysagar,Sivasagar,Assam,Guwahati Circle,GUWNE039.JPG,GUWNE039,Siv_12,26.955570220947294,94.6241760253906
4030,14570,Ghanashyam’s House,Ghanashyam’s House,Joysagar,Sivasagar,Assam,Guwahati Circle,GUWNE034.JPG,GUWNE034,Siv_7,26.9503841400146,94.618049621582
4031,14571,Vishnudol,Vishnudol,Gourisagar,Sivasagar,Assam,Guwahati Circle,GUWNE029.JPG,GUWNE029,Siv_2,26.94714736938481,94.5337448120117
4032,14572,Devidol,Devidol,Gourisagar,Sivasagar,Assam,Guwahati Circle,GUWNE030.JPG,GUWNE030,Siv_3,26.947231292724595,94.5351867675781
4033,14573,Sivadol,Sivadol,Gourisagar,Sivasagar,Assam,Guwahati Circle,GUWNE031.JPG,GUWNE031,Siv_4,26.94746398925779,94.5380554199219
4034,14574,Gourisagar Tank,Gourisagar Tank,Gourisagar,Sivasagar,Assam,Guwahati Circle,GUWNE032.JPG,GUWNE032,Siv_5,26.944034576416016,94.5365600585938
4035,14575,"Dhandi Temple, N.C. Kamdayal","Dhandi Temple, N.C. Kamdayal",Biswanathghat,Sonitpur,Assam,Guwahati Circle,GUWNE007.JPG,GUWNE007,Son_6,26.8497695922852,93.6986083984375
4036,14576,Sivadol,Sivadol,Negheriting,Golaghat,Assam,Guwahati Circle,GUWNE047.JPG,GUWNE047,Gol_2,26.734704971313498,94.005241394043
4037,14577,Rangamati Mosque and the ablution tank attached thereto.,Rangamati Mosque and the ablution tank attached thereto.,Dhubri,Dhubri,Assam,Guwahati Circle,GUWNE018.JPG,GUWNE018,Dhu_2,26.155153274536097,90.0547561645508
4038,14578,Idgah on the Rangamati Hill with its enclose walls and a space of 16'-20'around there.,Idgah on the Rangamati Hill with its enclose walls and a space of 16'-20'around there.,Dhubri,Dhubri,Assam,Guwahati Circle,GUWNE017.JPG,GUWNE017,Dhu_1,26.139167785644496,90.0377426147461
4039,14579,"The rock on the bank of Brahmaputra, about 2 miles below  Tezpur and the inscription thereon.","The rock on the bank of Brahmaputra, about 2 miles below  Tezpur and the inscription thereon.",Tezpur,Sonitpur,Assam,Guwahati Circle,GUWNE011.JPG,GUWNE011,Son_10,26.615264908492136,92.76995781047665
4040,14580,Sri Suryapahar ruins,Sri Suryapahar ruins,Suryapahar ruins,Goalpara,Assam,Guwahati Circle,GUWNE013.JPG,GUWNE013,Goa_1,26.112656737836943,90.68925832514263
4041,14581,Cachari Ruins  /A small unfinished dwellinghouse,Cachari Ruins  /A small unfinished dwellinghouse,Khaspur,Cachar,Assam,Guwahati Circle,GUWNE001a.JPG,GUWNE001a,Cac_1,24.939542734988706,92.93105501190617
4042,14585,Hayagriva Madhava Temple,Hayagriva Madhava Temple,Hazoo,Kamrup  ( R ),Assam,Guwahati Circle,GUWNE024.JPG,GUWNE024,Kam_14,26.242736816406307,91.5265502929688
4043,14586,Shri Shri Ganesh temple,Shri Shri Ganesh temple,Hazoo,Kamrup  ( R ),Assam,Guwahati Circle,GUWNE025.JPG,GUWNE025,Kam_15,26.2361450195313,91.5340118408203
4044,14587,Shri Shri Kedar temple,Shri Shri Kedar temple,Hazoo,Kamrup  ( R ),Assam,Guwahati Circle,GUWNE026.JPG,GUWNE026,Kam_16,26.2417831420898,91.5439682006836
4045,14588,"Visnu Janardana, , Guwahati, Kamrup","Visnu Janardana, , Guwahati, Kamrup",Guwahati,Kamrup  (M),Assam,Guwahati Circle,GUWNE020.JPG,GUWNE020,Kam_2,26.187994003295906,91.7408447265625
4046,14589,"Duargorila Rock Inscription,  Guwahati, Kamrup","Duargorila Rock Inscription,  Guwahati, Kamrup",Guwahati,Kamrup  (M),Assam,Guwahati Circle,GUWNE021.JPG,GUWNE021,Kam_3,26.161161422729506,91.7108764648438
4047,14591,Ancient  caves,Ancient  caves,jogigopha,Bongaigaon,Assam,Guwahati Circle,GUWNE016.JPG,GUWNE016,Goa_4,26.220152412254215,90.57456109292775
4048,14592,"Rock-cut Figures in the Nilachal hill: - A. Dancing Bhairava, localy  known as Bala Bhairava","Rock-cut Figures in the Nilachal hill: - A. Dancing Bhairava, localy  known as Bala Bhairava","Nilachal hill,Guwahati",Kamrup  (M),Assam,Guwahati Circle,GUWNE022a.JPG,GUWNE022a,Kam_4,26.16597013003097,91.70505080913038
4049,14593,"Rock-cut Figures in the Nilachal hill, D. Sculpture of Bhairavai","Rock-cut Figures in the Nilachal hill, D. Sculpture of Bhairavai","Nilachal hill,Guwahati",Kamrup  (M),Assam,Guwahati Circle,GUWNE022d.JPG,GUWNE022d,Kam_5,26.16475220343088,91.69975291726918
4050,14594,"Rock-cut Figures in the Nilachal hill, F. Sivalingas","Rock-cut Figures in the Nilachal hill, F. Sivalingas","Nilachal hill,Guwahati",Kamrup  (M),Assam,Guwahati Circle,GUWNE022f.JPG,GUWNE022f,Kam_5,26.1647636248437,91.69970437626466
4051,14595,"Rock-cut Figures in the Nilachal hill,  H. Bhairavi","Rock-cut Figures in the Nilachal hill,  H. Bhairavi","Nilachal hill,Guwahati",Kamrup  (M),Assam,Guwahati Circle,GUWNE022d.JPG,GUWNE022h,Kam_6,26.164775522148723,91.69975743824509
4052,14596,"Monoliths ,  Kasomari Pathar","Monoliths ,  Kasomari Pathar",Kasomari Pathar,Golaghat,Assam,Guwahati Circle,GUWNE046.JPG,GUWNE046,Gol_1,26.308593884387207,93.98814256649868
4053,14604,The mound and ruimns ot the stone temple bat Parbatia,The mound and ruimns ot the stone temple bat Parbatia,Parbatia,Sonitpur,Assam,Guwahati Circle,GUWNE010.JPG,GUWNE010,,26.631295895388888,92.75763979290224
4054,14605,Cachari ruins/The East Wall,Cachari ruins/The East Wall,Khaspur,Cachar,Assam,Guwahati Circle,GUWNE001b.JPG,GUWNE001b,Cac_1,24.939450848667335,92.9310290961397
4055,14628,Temple of Vishnu,Temple of Vishnu,Bishenpur,Bishenpur,Manipur,Guwahati Circle,GUWMN059.JPG,GUWMN059,BIS_01,24.620000000000005,93.7597222222222
4056,14650,U-Mawthoh-dur briew,U-Mawthoh-dur briew,Nartiang,jaintia Hill,Meghalaya,Guwahati Circle,GUWML060.JPG,GUWML060,JAI_01,25.573888888888902,92.2161111111111
4057,14686,Megalithic bridge on the Um Kumbeh,Megalithic bridge on the Um Kumbeh,near Syndai,jaintia Hill,Meghalaya,Guwahati Circle,GUWML063.jpg,GUWML063,JAI_04,25.215350012515245,92.18322746862391
4058,14693,"Megalithic bridge known as Thul-Um-Wi,","Megalithic bridge known as Thul-Um-Wi,",near Maput,jaintia Hill,Meghalaya,Guwahati Circle,GUWML062.jpg,GUWML062,JAI_03,25.34693958402231,92.14455319099308
